Date/Time,Date/Time_clean,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep) ,Month,Day,DistrictHeatingWater:Facility [J](TimeStep),DistrictCooling:Facility [W](TimeStep),DistrictHeatingWater:Facility [W](TimeStep),ASHP_cooling_COP,ASHP_heating_COP,ASHP_cooling_exergy_efficiency,ASHP_heating_exergy_efficiency,Cooling_demand_W_m2,Heating_demand_W_m2,Cooling_exergy_demand_W_m2,Heating_exergy_demand_W_m2,ASHP_cooling_exergy_efficiency_zero_filled,ASHP_heating_exergy_efficiency_zero_filled
 10/16  11:00:00,10/16 11:00:00,15.1,21.999999999999982,28.068918639955765,21.999999999999982,21.999999999999982,21.999999999999982,21.999999999999982,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/16  12:00:00,10/16 12:00:00,16.6,21.99999999999999,33.957820967618375,21.99999999999999,21.99999999999999,21.999999999999996,21.99999999999999,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/16  13:00:00,10/16 13:00:00,17.3,21.999999999999996,37.91320385288501,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/16  14:00:00,10/16 14:00:00,17.9,22.0,39.18035564672648,22.0,22.0,22.0,22.0,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/16  15:00:00,10/16 15:00:00,18.6,22.000000000000004,38.7627779436977,22.0,22.0,22.0,22.0,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/16  16:00:00,10/16 16:00:00,17.3,21.999999999999996,35.413748081335704,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/16  17:00:00,10/16 17:00:00,16.1,21.999999999999996,29.95834856352444,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/16  18:00:00,10/16 18:00:00,14.8,22.0,23.99481453370173,22.0,22.0,22.0,21.999999999999996,0.0,295957.626243312,10,0,295957.626243312,0.0,82.21045173425334,,3.4188581085474317,,0.1278038915089392,0.0,0.16088151024315722,-0.0,0.003924604010675017,0.0,0.1278038915089392
 10/16  19:00:00,10/16 19:00:00,13.8,22.0,19.07931610377564,22.0,22.0,22.0,22.0,0.0,1031589.3492758475,10,0,1031589.3492758475,0.0,286.5525970210688,,3.396295785250377,,0.13831429572976195,0.0,0.5607682916263577,-0.0,0.015579535799885243,0.0,0.13831429572976195
 10/16  20:00:00,10/16 20:00:00,12.7,22.0,15.667548419375072,22.0,22.0,22.0,22.0,0.0,1833769.652910112,10,0,1833769.652910112,0.0,509.38045914169777,,3.3684317009791758,,0.14956627784189802,0.0,0.9968306441129114,-0.0,0.03140953749025944,0.0,0.14956627784189802
 10/16  21:00:00,10/16 21:00:00,11.7,21.999999999999996,13.077374004726808,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,2598311.7715018983,10,0,2598311.7715018983,0.0,721.7532698616384,,3.3415383333555564,,0.1595429246901414,0.0,1.4124330134278638,-0.0,0.049290394844340286,0.0,0.1595429246901414
 10/16  22:00:00,10/16 22:00:00,11.2,21.173783358398016,11.13533441510456,22.148918005990385,21.657137573864134,21.37208201304112,21.71879098060264,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/16  23:00:00,10/16 23:00:00,10.6,20.848504306613343,9.60221747938607,21.996535229641253,21.440817073346807,21.094504932390898,21.524375852431945,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/16  24:00:00,10/16 24:00:00,10.1,20.68438432485804,8.395962502367034,21.894027235630784,21.314095586281347,20.93927053692749,21.404405551007343,0.0,0.0,10,0,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  01:00:00,10/17 01:00:00,9.2,20.499482700794463,7.193323849678009,21.720709668496287,21.146419794080387,20.770522791001312,21.24291398973561,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  02:00:00,10/17 02:00:00,8.2,20.31374773485241,5.932213720778989,21.53629404183879,20.974772881895543,20.603740532465032,21.07394870542154,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  03:00:00,10/17 03:00:00,7.3,20.13072202387073,4.7223433163034105,21.347392247287548,20.799491322884517,20.43753866992977,20.904670773691564,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  04:00:00,10/17 04:00:00,6.9,19.976885188190707,3.6900757680715257,21.162827904970047,20.63667241675574,20.28759445957856,20.74031140193682,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  05:00:00,10/17 05:00:00,6.4,19.843685684327276,2.7526660561314644,21.000655132332625,20.49843814763353,20.166203558671548,20.598694624818187,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  06:00:00,10/17 06:00:00,6.0,21.988313235291432,1.9662563009923777,21.99663095973469,21.993085112179823,21.990161935306865,21.993854014541828,0.0,15190481.413573658,10,1,15190481.413573658,0.0,4219.5781704371275,,3.278611062996898,,0.21901277369064012,0.0,8.257491527274222,-0.0,0.44732708413418826,0.0,0.21901277369064012
 10/17  07:00:00,10/17 07:00:00,7.5,21.99999999999992,1.8917742578510053,22.0,21.99999999999997,21.99999999999992,21.99999999999998,0.0,18989533.993304484,10,1,18989533.993304484,0.0,5274.8705536956895,,3.414449672212096,,0.21096507957983274,0.0,10.322642962222485,-0.0,0.5071262847779964,0.0,0.21096507957983274
 10/17  08:00:00,10/17 08:00:00,8.9,22.0,4.097899387256781,22.0,22.0,22.0,22.0,0.0,10482999.548733383,10,1,10482999.548733383,0.0,2911.9443190926063,,3.372205432921729,,0.19257236428393074,0.0,5.698521172392576,-0.0,0.2529243684849834,0.0,0.19257236428393074
 10/17  09:00:00,10/17 09:00:00,10.4,22.000000000000004,8.520580504233887,22.000000000000004,22.0,22.0,22.0,0.0,3715436.769367688,10,1,3715436.769367688,0.0,1032.0657692688021,,3.3060064271464396,,0.1722140312080643,0.0,2.0196981786082233,-0.0,0.07937827840709966,0.0,0.1722140312080643
 10/17  10:00:00,10/17 10:00:00,12.4,22.000000000000004,15.34703774939149,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,0.0,471660.9521745552,10,1,471660.9521745552,0.0,131.01693115959867,,3.3134595094883688,,0.1504484558177044,0.0,0.2563932116626197,-0.0,0.00833940312370374,0.0,0.1504484558177044
 10/17  11:00:00,10/17 11:00:00,14.3,21.999999999999982,22.85030485225917,21.999999999999982,21.999999999999982,21.999999999999982,21.999999999999982,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  12:00:00,10/17 12:00:00,16.3,22.0,29.670450129052437,22.0,22.0,22.0,22.0,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  13:00:00,10/17 13:00:00,16.8,22.0,33.266475606021174,22.0,22.0,22.0,22.0,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  14:00:00,10/17 14:00:00,17.3,22.0,34.06451175065396,22.0,22.0,22.0,22.0,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  15:00:00,10/17 15:00:00,17.8,22.0,32.72106232112081,22.0,22.000000000000004,22.000000000000004,22.0,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  16:00:00,10/17 16:00:00,17.2,21.999999999999996,30.20441093498679,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  17:00:00,10/17 17:00:00,16.5,21.999999999999996,26.56186133641644,21.999999999999996,21.99999999999999,21.999999999999996,21.999999999999996,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  18:00:00,10/17 18:00:00,15.9,21.999999999999996,22.391649177133125,21.999999999999996,21.999999999999996,22.0,21.999999999999996,0.0,380506.0378633527,10,1,380506.0378633527,0.0,105.69612162870908,,3.4709192905994573,,0.11698641849169733,0.0,0.20684172530080056,-0.0,0.004274892510028423,0.0,0.11698641849169733
 10/17  19:00:00,10/17 19:00:00,15.4,22.0,18.959764443885582,22.0,22.0,22.0,22.0,0.0,1098382.2793619777,10,1,1098382.2793619777,0.0,305.1061887116605,,3.471769957087577,,0.12281816015429982,0.0,0.5970766902380832,-0.0,0.01335153703395343,0.0,0.12281816015429982
 10/17  20:00:00,10/17 20:00:00,14.8,22.0,16.711201885115518,22.0,22.0,22.0,22.0,0.0,2212937.9234301164,10,1,2212937.9234301164,0.0,614.7049787305879,,3.4786291984146276,,0.13003825679764774,0.0,1.2029451638563364,-0.0,0.02934509632310899,0.0,0.13003825679764774
 10/17  21:00:00,10/17 21:00:00,14.3,22.0,15.054523474135106,22.0,22.0,22.0,22.0,0.0,2911167.0081539475,10,1,2911167.0081539475,0.0,808.6575022649854,,3.4756783534684623,,0.13573755125825615,0.0,1.5825000044324566,-0.0,0.041284939976723306,0.0,0.13573755125825615
 10/17  22:00:00,10/17 22:00:00,14.2,21.330610874709773,14.020047456782883,21.95534278908165,21.611486156957845,21.417950826761192,21.62570519942476,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  23:00:00,10/17 23:00:00,14.0,21.045781690063453,13.220680386803538,21.81312000888731,21.4602621373547,21.23913865439768,21.47686749992109,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/17  24:00:00,10/17 24:00:00,13.9,20.916129127947315,12.800491552400231,21.728306951863217,21.33484917719859,21.095428269973905,21.362113981387328,0.0,0.0,10,1,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  01:00:00,10/18 01:00:00,13.5,20.782475571207467,12.067641894276765,21.57665004003229,21.19387526215756,20.95646943873165,21.22125745822088,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  02:00:00,10/18 02:00:00,13.1,20.65761210658412,11.248705340628703,21.43766192968053,21.06234158720433,20.829204171019835,21.091433005616548,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  03:00:00,10/18 03:00:00,12.7,20.53414998269017,10.539481463613043,21.291260681036576,20.932132375031948,20.70953998508499,20.961734175637467,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  04:00:00,10/18 04:00:00,12.4,20.41541993477709,10.010315070009025,21.15842299411273,20.81231423781474,20.59822185009705,20.84240277530285,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  05:00:00,10/18 05:00:00,12.2,20.34105033945205,9.5703544915911,21.05920905722087,20.72598185198212,20.52168155713778,20.75598868075192,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  06:00:00,10/18 06:00:00,11.9,21.99175662773224,9.181345562715295,21.996628779195124,21.994017255178484,21.99207992831365,21.99427702353491,0.0,12121053.782294407,10,2,12121053.782294407,0.0,3366.9593839706686,,3.5643389414995803,,0.1677974984377384,0.0,6.588961612467061,-0.0,0.22529579610233968,0.0,0.1677974984377384
 10/18  07:00:00,10/18 07:00:00,12.7,21.99999999999933,9.074248507766196,21.999999999999872,21.99999999999885,21.99999999999664,21.999999999999016,0.0,15050895.476156838,10,2,15050895.476156838,0.0,4180.804298932455,,3.655039716220973,,0.16229234677982798,0.0,8.181613109456858,-0.0,0.25779773646601184,0.0,0.16229234677982798
 10/18  08:00:00,10/18 08:00:00,13.6,22.0,10.325932071944171,22.0,22.0,21.999999999999996,22.0,0.0,3887448.357592702,10,2,3887448.357592702,0.0,1079.8467659979729,,3.4694576666435313,,0.14361349864814832,0.0,2.1132030645752895,-0.0,0.06014198117036207,0.0,0.14361349864814832
 10/18  09:00:00,10/18 09:00:00,14.4,22.0,12.994312532284637,22.0,22.0,22.0,22.0,0.0,265047.5147173186,10,2,265047.5147173186,0.0,73.6243096436996,,3.3997218180900997,,0.13163465118432213,0.0,0.14407888384285636,-0.0,0.003709976341540605,0.0,0.13163465118432213
 10/18  10:00:00,10/18 10:00:00,15.4,21.999999999999996,15.57498320764338,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  11:00:00,10/18 11:00:00,16.5,21.999999999999996,18.09799378547732,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  12:00:00,10/18 12:00:00,17.5,22.0,18.93426472173126,22.0,22.0,22.0,22.000000000000004,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  13:00:00,10/18 13:00:00,18.3,22.0,20.827010284812243,22.0,22.0,22.0,22.0,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  14:00:00,10/18 14:00:00,19.1,21.999999999999996,23.39442661619637,21.99999999999999,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  15:00:00,10/18 15:00:00,19.9,22.0,25.265418115059745,21.999999999999996,22.0,22.0,22.0,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  16:00:00,10/18 16:00:00,18.9,22.0,24.016235803215974,22.000000000000004,22.0,22.0,22.000000000000004,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  17:00:00,10/18 17:00:00,17.8,22.0,21.69032115093401,22.0,22.0,22.0,22.0,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  18:00:00,10/18 18:00:00,16.8,22.0,18.89262257427565,22.0,22.0,22.0,22.0,0.0,806341.0020377638,10,2,806341.0020377638,0.0,223.98361167715663,,3.524840475148563,,0.10819861802021728,0.0,0.4383240933016764,-0.0,0.007722464120510644,0.0,0.10819861802021728
 10/18  19:00:00,10/18 19:00:00,16.3,22.0,16.937406237966204,22.0,22.0,22.0,22.0,0.0,1957592.7468660944,10,2,1957592.7468660944,0.0,543.7757630183596,,3.539531541209673,,0.11456590925407292,0.0,1.064140436435146,-0.0,0.020550907971134385,0.0,0.11456590925407292
 10/18  20:00:00,10/18 20:00:00,15.7,22.0,15.73647271764048,22.0,22.000000000000004,22.0,22.0,0.0,3496074.908784032,10,2,3496074.908784032,0.0,971.1319191066755,,3.5581444178676196,,0.12230529648228966,0.0,1.900453853437721,-0.0,0.04056533720703928,0.0,0.12230529648228966
 10/18  21:00:00,10/18 21:00:00,15.2,22.000000000000004,15.362161596140718,22.0,22.0,22.0,22.0,0.0,5051930.641443561,10,2,5051930.641443561,0.0,1403.3140670676557,,3.577592338407483,,0.12895373889264053,0.0,2.7462114815414007,-0.0,0.06327033059285642,0.0,0.12895373889264053
 10/18  22:00:00,10/18 22:00:00,14.8,21.33103657191577,14.150071358971871,21.53707011702173,21.439991780823146,21.39846652552488,21.453437823008965,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  23:00:00,10/18 23:00:00,14.3,20.996483321575447,12.821253473191502,21.34150328054043,21.234292887334185,21.190123447873383,21.25112615944502,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/18  24:00:00,10/18 24:00:00,13.9,20.81913141251516,11.469214826534127,21.139782422695863,21.030806268140516,20.99226344056325,21.050549934501888,0.0,0.0,10,2,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  01:00:00,10/19 01:00:00,13.5,20.65862218690121,10.444087350264544,20.97712790726322,20.868897751082425,20.8370191248119,20.88955129429648,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  02:00:00,10/19 02:00:00,13.2,20.522170753194963,9.706976636237972,20.826482933485607,20.721484372340782,20.697254340952327,20.74258769746646,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  03:00:00,10/19 03:00:00,12.8,20.38814727642623,9.082957508408384,20.68406680535788,20.585868557289427,20.567891487642058,20.60508259560305,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  04:00:00,10/19 04:00:00,12.3,20.24484397427249,8.623252272962642,20.535085121810475,20.444789432142223,20.435373962869825,20.46362562737176,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  05:00:00,10/19 05:00:00,11.8,20.137996004469155,8.280911357877354,20.428209827257305,20.341712210933657,20.34016497595264,20.35985325115558,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  06:00:00,10/19 06:00:00,11.3,21.98953201075413,8.025747905873274,21.9912141111172,21.990186361859877,21.990120841295354,21.99037600848706,0.0,14848078.696160592,10,3,14848078.696160592,0.0,4124.466304489053,,3.57617671600351,,0.1755278859320475,0.0,8.071362631094038,-0.0,0.292333218216056,0.0,0.1755278859320475
 10/19  07:00:00,10/19 07:00:00,12.0,21.99999999999795,8.00358156886469,21.99999999999656,21.999999999993623,21.99999999999266,21.999999999994003,0.0,20104442.8807227,10,3,20104442.8807227,0.0,5584.567466867417,,3.694899468165794,,0.17270865758476758,0.0,10.92870345766618,-0.0,0.370276247930341,0.0,0.17270865758476758
 10/19  08:00:00,10/19 08:00:00,12.6,22.0,9.622614136738294,21.999999999999996,21.999999999999996,21.99999999999998,21.99999999999999,0.0,7244888.395553011,10,3,7244888.395553011,0.0,2012.4689987647255,,3.5032368346754694,,0.1567230757740651,0.0,3.9382954966041597,-0.0,0.12542767293945103,0.0,0.1567230757740651
 10/19  09:00:00,10/19 09:00:00,13.3,22.000000000000004,13.857150233323232,22.0,22.0,22.0,22.0,0.0,1087520.779981605,10,3,1087520.779981605,0.0,302.0891055504458,,3.374661520441885,,0.1430739925749133,0.0,0.591172417906939,-0.0,0.017425715859022042,0.0,0.1430739925749133
 10/19  10:00:00,10/19 10:00:00,14.9,22.000000000000018,21.675099559381085,22.000000000000018,22.000000000000018,22.000000000000018,22.000000000000018,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  11:00:00,10/19 11:00:00,16.6,22.0,28.87761217290525,22.0,22.0,22.0,22.0,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  12:00:00,10/19 12:00:00,18.2,22.0,34.13739069884398,22.0,22.0,22.0,22.0,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  13:00:00,10/19 13:00:00,18.4,21.999999999999996,37.08606495005215,21.99999999999999,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  14:00:00,10/19 14:00:00,18.5,22.000000000000004,37.31414878260537,22.0,22.0,22.0,22.0,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  15:00:00,10/19 15:00:00,18.7,22.0,36.29710162757695,22.0,22.0,22.0,22.0,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  16:00:00,10/19 16:00:00,17.9,22.0,33.26307519117589,22.0,22.0,22.0,22.0,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  17:00:00,10/19 17:00:00,17.1,22.0,28.707255586734004,22.0,22.0,22.0,22.0,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  18:00:00,10/19 18:00:00,16.3,22.0,23.48031038382756,22.0,22.0,22.0,22.0,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  19:00:00,10/19 19:00:00,15.4,21.999999999999996,19.19254452354495,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,649305.0848266764,10,3,649305.0848266764,0.0,180.36252356296566,,3.457364758266788,,0.12230855841291301,0.0,0.35295992869464904,-0.0,0.00789271736196743,0.0,0.12230855841291301
 10/19  20:00:00,10/19 20:00:00,14.4,22.0,16.2136975987611,22.0,22.0,22.0,22.0,0.0,1458722.768970627,10,3,1458722.768970627,0.0,405.2007691585075,,3.4372464939964655,,0.13308757818483602,0.0,0.7929564954178229,-0.0,0.020418327512029343,0.0,0.13308757818483602
 10/19  21:00:00,10/19 21:00:00,13.5,22.0,13.996521287714108,22.0,22.0,22.0,22.0,0.0,2255965.551276437,10,3,2255965.551276437,0.0,626.657097576788,,3.4188606058663864,,0.14266202829948366,0.0,1.2263348289173934,-0.0,0.03531711348737201,0.0,0.14266202829948366
 10/19  22:00:00,10/19 22:00:00,13.0,21.308129711126934,12.319181130854002,22.02956746126599,21.64304823308381,21.4450649713719,21.69220934902902,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  23:00:00,10/19 23:00:00,12.6,21.01643218085969,10.995920218419531,21.88167560062487,21.44352423894372,21.22091936305516,21.505734843867884,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/19  24:00:00,10/19 24:00:00,12.1,20.8561313644689,9.869258284637262,21.766725604722144,21.3096381560898,21.065248220346373,21.3813526642637,0.0,0.0,10,3,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  01:00:00,10/20 01:00:00,11.3,20.681872600260835,8.76314386863764,21.60749217961256,21.155563535622107,20.913151343639797,21.23384059581844,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  02:00:00,10/20 02:00:00,10.5,20.51576634086823,7.642727188645244,21.4418439367863,20.9996603648164,20.76703374652903,21.07946366903553,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  03:00:00,10/20 03:00:00,9.7,20.347421585913963,6.496869014070457,21.27228208033019,20.8426435826671,20.61958034165801,20.92398776900809,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  04:00:00,10/20 04:00:00,9.2,20.19565424922801,5.592060185744177,21.09890947380984,20.68808120460318,20.47488906609796,20.76684236117732,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  05:00:00,10/20 05:00:00,8.6,20.064513516169825,4.839042430801447,20.95440530833239,20.566586201836508,20.36039210255612,20.639562555646314,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  06:00:00,10/20 06:00:00,8.1,21.9905175740796,4.295291268318051,21.99647542470602,21.99387159906812,21.9921704463888,21.99442730787145,0.0,13215162.947232123,10,4,13215162.947232123,0.0,3670.8785964533677,,3.3727829286269024,,0.20162552367974812,0.0,7.183715452942011,-0.0,0.3380949744429178,0.0,0.20162552367974812
 10/20  07:00:00,10/20 07:00:00,9.0,21.99999999999997,4.157515708062136,22.0,22.0,21.99999999999998,21.999999999999996,0.0,17818754.783057407,10,4,17818754.783057407,0.0,4949.654106404835,,3.4877967654409714,,0.19800732372226615,0.0,9.686211558522182,-0.0,0.42663306881513974,0.0,0.19800732372226615
 10/20  08:00:00,10/20 08:00:00,9.8,22.0,6.022593479169885,22.0,22.0,22.0,22.0,0.0,8922105.43597706,10,4,8922105.43597706,0.0,2478.362621104739,,3.392012553861929,,0.18349790510231367,0.0,4.850024698835106,-0.0,0.2004753560080916,0.0,0.18349790510231367
 10/20  09:00:00,10/20 09:00:00,10.7,22.0,11.381737132210525,22.0,22.0,22.0,22.0,0.0,2851658.1409161603,10,4,2851658.1409161603,0.0,792.1272613656001,,3.2986459491195834,,0.1685223988176646,0.0,1.5501511964101764,-0.0,0.059348495746010616,0.0,0.1685223988176646
 10/20  10:00:00,10/20 10:00:00,13.3,22.0,20.096082777420307,22.0,22.0,22.0,22.0,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  11:00:00,10/20 11:00:00,15.8,22.000000000000018,28.37633591360832,22.000000000000018,22.000000000000018,22.000000000000018,22.000000000000018,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  12:00:00,10/20 12:00:00,18.4,22.0,35.18035051347414,22.0,22.0,22.0,22.0,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  13:00:00,10/20 13:00:00,19.0,22.0,39.474564071349,21.99999999999999,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  14:00:00,10/20 14:00:00,19.7,22.0,41.09523366422465,22.000000000000004,22.0,22.0,22.0,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  15:00:00,10/20 15:00:00,20.3,22.0,40.49190214234202,22.0,22.0,22.0,22.0,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 10/20  16:00:00,10/20 16:00:00,19.9,22.0,37.58355807953956,22.0,22.0,22.0,22.0,0.0,0.0,10,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
