Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Day Type Index [](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),BLDG_OCC_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),BLDG_EQUIP_SCH:Schedule Value [](TimeStep),BLDG_SWH_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),DistrictHeating:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep) 
 10/24  16:00:00,25.3,53.0,1.7,270.0,156.0,386.0,3.0,35.17017721131572,23.999999999999994,23.999999999999994,23.999999999999998,23.999999999999998,23.999999999999998,0.95,0.9,0.9,0.44,24.0,21.0,0.0,7328379.926257324,0.0,10504072.159841866,0.0,3816428.1859614818,0.0,5173756.058436091,0.0,5464633.209676645,0.0,32287269.540173409 
 10/24  17:00:00,24.3,58.0,1.4,270.0,90.0,67.0,3.0,32.258481927247348,23.999999999999994,23.999999999999994,23.999999999999994,23.999999999999994,23.999999999999994,0.3,0.5,0.5,0.26,24.0,21.0,0.0,3233164.78271809,0.0,5042492.522592809,0.0,1884850.1368214975,0.0,2088885.2742780236,0.0,2411120.8926562408,0.0,14660513.609066662 
 10/24  18:00:00,23.3,63.0,1.0,320.0,3.0,0.0,3.0,28.653505307177963,24.000000000000005,24.000000000000005,24.0,24.000000000000005,24.000000000000005,0.1,0.3,0.4,0.21,24.0,21.0,0.0,1377205.0780477785,0.0,2802905.5059098459,0.0,841717.9719445026,0.0,635622.462212661,0.0,944711.6548680052,0.0,6602162.672982793 
 10/24  19:00:00,22.7,65.0,0.8,320.0,0.0,0.0,3.0,25.138231751952828,24.0,24.0,24.0,24.0,24.0,0.1,0.3,0.4,0.15,24.0,21.0,0.0,1050756.9879988083,0.0,2089439.8853216735,0.0,580695.9292729324,0.0,282363.01390655347,0.0,563971.4731644238,0.0,4567227.289664391 
 10/24  20:00:00,22.2,68.0,0.7,320.0,0.0,0.0,3.0,22.96716743918222,23.999999999999994,23.999999999999994,23.999999999999994,23.94796132522839,23.999999999999998,0.05,0.2,0.4,0.17,24.0,21.0,0.0,536278.8540047838,0.0,1594808.7026759773,0.0,355361.09404646986,0.0,0.0,0.0,333807.32237601027,0.0,2820255.973103241 
 10/24  21:00:00,21.6,70.0,0.5,250.0,0.0,0.0,3.0,21.18063698758497,24.0,24.0,24.0,23.877913015538668,24.0,0.05,0.2,0.4,0.08,24.0,21.0,0.0,321874.04219436566,0.0,1334052.101419242,0.0,264163.3326831045,0.0,0.0,0.0,258518.0968442786,0.0,2178607.573140991 
 10/24  22:00:00,21.0,75.0,0.8,250.0,0.0,0.0,3.0,19.95917799426952,23.77746457323074,24.292774559567389,23.929255349834,23.67091816006237,23.936563581469409,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  23:00:00,20.4,81.0,1.2,250.0,0.0,0.0,3.0,19.23204170392215,23.60447855480683,24.20321704960221,23.787471718667186,23.525107990756508,23.802841849040179,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/24  24:00:00,19.8,86.0,1.5,250.0,0.0,0.0,3.0,18.70304270957075,23.416414191739745,24.057529711515124,23.619578016235406,23.354152037353395,23.642105460134937,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  01:00:00,19.5,87.0,1.5,250.0,0.0,0.0,4.0,18.237874769642376,23.31568303927576,23.950688349214084,23.515468656917535,23.250675954201136,23.54151910709013,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  02:00:00,19.2,88.0,1.5,250.0,0.0,0.0,4.0,17.789895773431338,23.21568599677554,23.833357290569617,23.40475460873401,23.143655819666166,23.433442578418466,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  03:00:00,18.9,88.0,1.5,250.0,0.0,0.0,4.0,17.369270447092459,23.119540299880435,23.714939031007306,23.29606257749146,23.03984713821805,23.326530087477999,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  04:00:00,18.5,88.0,1.0,250.0,0.0,0.0,4.0,16.852685910352386,23.01112442407868,23.58481851990768,23.176005238546755,22.928332969747126,23.20733153990101,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  05:00:00,18.1,87.0,0.5,250.0,0.0,0.0,4.0,16.250675337825418,22.937193239688616,23.48332096386963,23.085669729274234,22.849634008401134,23.11715179874039,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  06:00:00,17.7,86.0,0.0,0.0,0.0,0.0,4.0,16.619461247047839,23.356635846867318,23.544177777576594,23.190702665537225,22.983033712473615,23.22159922756594,0.1,0.1,0.4,0.07,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  07:00:00,17.3,88.0,0.5,0.0,0.0,0.0,4.0,15.61841020908141,23.492445671195889,23.71872710955413,23.376815436691186,23.150219873936917,23.404343820010014,0.2,0.3,0.4,0.19,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  08:00:00,16.8,90.0,1.0,0.0,11.0,0.0,4.0,15.727657499873605,23.99082367984895,23.994291141885875,23.992096465649437,23.993395500507803,23.991966380660139,0.95,0.9,0.9,0.35,24.0,21.0,0.0,4426803.8391202189,0.0,3548371.9977699446,0.0,1456076.1691653764,0.0,1763584.4537756118,0.0,1520816.5062283395,0.0,12715652.966059491 
 10/25  09:00:00,16.4,91.0,1.5,50.0,47.0,0.0,4.0,16.62207854526192,23.999713902177363,23.99982461411119,23.9998511876663,23.999911009403257,23.99984044742452,0.95,0.9,0.9,0.38,24.0,21.0,0.0,5457768.5268498579,0.0,3715614.567665643,0.0,1715633.494238283,0.0,2280176.9422062027,0.0,1769926.9955915819,0.0,14939120.526551567 
 10/25  10:00:00,16.4,87.0,1.7,50.0,129.0,0.0,4.0,18.39221090939733,23.999997122129924,23.999998155767217,23.999998760721188,23.99999938677662,23.999998652350745,0.95,0.9,0.9,0.39,24.0,21.0,0.0,5750891.808046503,0.0,4255454.96816895,0.0,2325340.3193928187,0.0,3606371.851013221,0.0,2302195.5250747327,0.0,18240254.471696225 
 10/25  11:00:00,16.5,83.0,1.9,50.0,222.0,10.0,4.0,20.904155721024904,23.999999979824567,23.999999985938297,23.99999999184149,23.999999996533434,23.99999999123561,0.95,0.9,0.9,0.47,24.0,21.0,0.0,5932425.181633655,0.0,4976405.81273522,0.0,2534153.906501427,0.0,4059868.3297657754,0.0,2500577.515707352,0.0,20003430.74634343 
 10/25  12:00:00,16.5,78.0,2.1,340.0,301.0,29.0,4.0,23.076756528323675,23.99999999986409,23.99999999987604,23.999999999946057,23.99999999997921,23.999999999941609,0.5,0.9,0.8,0.57,24.0,21.0,0.0,4657628.491934308,0.0,4500847.9061065739,0.0,2054845.6377068274,0.0,3114751.968618794,0.0,2065037.4214894914,0.0,16393111.425855995 
 10/25  13:00:00,16.4,74.0,1.7,340.0,312.0,26.0,4.0,25.061406212016388,23.999999999998438,23.999999999998236,23.99999999999939,23.999999999999774,23.999999999999337,0.95,0.9,0.9,0.54,24.0,21.0,0.0,6208421.288403905,0.0,5628570.523604348,0.0,2696339.3975190718,0.0,4196526.863058049,0.0,2721889.921031839,0.0,21451747.993617216 
 10/25  14:00:00,16.4,70.0,1.4,340.0,274.0,49.0,4.0,25.615621900515714,23.99999999999988,23.999999999999845,23.999999999999959,23.99999999999998,23.999999999999955,0.95,0.9,0.9,0.34,24.0,21.0,0.0,6430468.676437071,0.0,5953481.736316446,0.0,2745023.3605679834,0.0,4280173.510233408,0.0,2817916.489177662,0.0,22227063.77273257 
 10/25  15:00:00,16.3,65.0,1.0,360.0,232.0,32.0,4.0,25.4219258074972,23.999999999999998,23.999999999999994,23.999999999999998,24.000000000000005,23.999999999999994,0.95,0.9,0.9,0.33,24.0,21.0,0.0,6476518.375189629,0.0,5810421.883308928,0.0,2713835.5125302665,0.0,4233541.613871561,0.0,2958608.2234282449,0.0,22192925.60832863 
 10/25  16:00:00,16.0,65.0,1.5,360.0,137.0,1.0,4.0,23.570710561542673,23.999999999999994,23.999999999999998,24.0,23.999999999999994,23.999999999999998,0.95,0.9,0.9,0.44,24.0,21.0,0.0,6212852.740806747,0.0,5059354.379649952,0.0,2523797.5264006119,0.0,3981756.9033319216,0.0,2673934.938622277,0.0,20451696.488811509 
 10/25  17:00:00,15.6,65.0,2.1,360.0,46.0,0.0,4.0,21.084634761325068,23.999999999999994,23.999999999999994,23.999999999999994,23.999999999999994,23.999999999999994,0.3,0.5,0.5,0.26,24.0,21.0,0.0,2195955.6142419569,0.0,1601111.5076946887,0.0,602294.13029811,0.0,835088.627972563,0.0,668790.2693326494,0.0,5903240.149539967 
 10/25  18:00:00,15.3,65.0,2.6,20.0,3.0,0.0,4.0,17.601471760651238,24.0,24.0,23.856577956106827,23.8074603799622,23.876856306024913,0.1,0.3,0.4,0.21,24.0,21.0,0.0,466609.33959852615,0.0,14004.256844003274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480613.5964425294 
 10/25  19:00:00,14.9,64.0,2.2,20.0,0.0,0.0,4.0,15.806513428652652,24.0,23.86704298495787,23.680739849555807,23.614802714628863,23.71018287621662,0.1,0.3,0.4,0.15,24.0,21.0,0.0,197906.06285505274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197906.06285505274 
 10/25  20:00:00,14.5,63.0,1.9,20.0,0.0,0.0,4.0,14.575831951818694,23.85746801832334,23.63900264698624,23.44589214051383,23.395896193779586,23.474507400733104,0.05,0.2,0.4,0.17,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  21:00:00,14.1,61.0,1.5,20.0,0.0,0.0,4.0,14.116398745099353,23.745730231715606,23.499723796924039,23.309889570661029,23.265107735894497,23.334496702787815,0.05,0.2,0.4,0.08,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  22:00:00,13.7,62.0,2.2,20.0,0.0,0.0,4.0,13.234248628021357,22.853325899246174,22.79134302364982,22.584875683280928,22.549141669632854,22.59439892338594,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  23:00:00,13.4,62.0,2.9,20.0,0.0,0.0,4.0,12.444022941382832,22.62347089642296,22.6537146743989,22.449147202005233,22.42464657009398,22.478235348560447,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/25  24:00:00,13.0,63.0,3.6,20.0,0.0,0.0,4.0,11.731425889625719,22.366661679652517,22.36702312350336,22.16901150223314,22.157755778415486,22.195550027564875,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  01:00:00,12.3,61.0,3.1,20.0,0.0,0.0,5.0,10.931484371604015,22.16490094797029,22.15510210827867,21.9637970668152,21.964898211593025,21.991713589160527,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  02:00:00,11.6,59.0,2.6,20.0,0.0,0.0,5.0,10.06254104403084,21.959003922008067,21.92531887554949,21.741180862604677,21.755157793946425,21.767577068715885,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  03:00:00,10.9,57.0,2.1,360.0,0.0,0.0,5.0,9.049453442881866,21.764477342365987,21.70482585416331,21.52776597872614,21.554789644082768,21.556354546081946,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  04:00:00,10.2,56.0,2.8,360.0,0.0,0.0,5.0,8.358560414547395,21.557522988812189,21.47420447591287,21.30370100475161,21.343989464168673,21.33142185809691,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  05:00:00,9.4,56.0,3.4,360.0,0.0,0.0,5.0,7.854165683498018,21.364805529670059,21.259555787963437,21.094154668865646,21.14952082882728,21.121379394605048,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  06:00:00,8.7,55.0,4.1,20.0,0.0,0.0,5.0,7.437743333141869,22.05523646495532,21.574881438503995,21.4552915763998,21.499152491781893,21.474567221166873,0.1,0.1,0.4,0.07,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  07:00:00,8.4,55.0,4.1,20.0,0.0,0.0,5.0,6.957115023349953,22.38448667307482,21.6502641861979,21.525365178329957,21.59514318800202,21.548807595777526,0.2,0.3,0.4,0.19,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  08:00:00,8.1,54.0,4.1,20.0,44.0,1.0,5.0,7.13981952112082,23.792369240636707,23.19107726743666,22.980595850026373,23.03551027023633,22.973717935729476,0.95,0.9,0.9,0.35,24.0,21.0,56223.691920098805,72610.39569151211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56223.691920098805,72610.39569151211 
 10/26  09:00:00,7.8,55.0,4.1,20.0,141.0,75.0,5.0,8.705341064621912,23.999874917753009,23.46008487325085,23.394461918772444,23.240478425331128,23.163386008069059,0.95,0.9,0.9,0.38,24.0,21.0,137412.667894383,218399.5038812434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137412.667894383,218399.5038812434 
 10/26  10:00:00,8.6,46.0,3.4,20.0,202.0,402.0,5.0,13.625607683541169,23.999999934132214,23.987667679028104,23.98134801060407,23.674986735634719,23.61069135095269,0.95,0.9,0.9,0.39,24.0,21.0,524708.7975784087,1602987.73180247,554152.0860296579,1506819.349992596,307080.2693790026,728356.2221588013,0.0,0.0,0.0,0.0,1385941.152987069,3838163.3039538676 
 10/26  11:00:00,9.3,39.0,2.8,20.0,156.0,700.0,5.0,20.36140142966288,23.999999999948476,23.99997626053328,23.999987447453408,23.929926067868889,23.902283069465687,0.95,0.9,0.9,0.47,24.0,21.0,211097.18179427504,2340864.5409549644,501346.7282562284,4370573.162580367,188739.07407608353,922078.8154119311,0.0,0.0,0.0,0.0,900170.0610204283,7632503.595841104 
 10/26  12:00:00,10.1,34.0,2.1,20.0,153.0,774.0,5.0,25.911195525947208,23.999999999999969,23.999999920482585,23.999999994695054,23.897944250850089,23.937059197419918,0.5,0.9,0.8,0.57,24.0,21.0,7574.846904660455,1875279.1432386819,33069.510188732194,5833350.970540548,39536.8472651265,429114.47007227179,0.0,0.0,0.0,0.0,80181.20435851914,8137744.583851501 
 10/26  13:00:00,10.8,31.0,2.1,20.0,97.0,870.0,5.0,29.09719560454724,24.0,23.999999998965764,23.999999999986593,23.999951731094578,23.999947480806136,0.95,0.9,0.9,0.54,24.0,21.0,0.0,3506327.896972339,0.0,8733595.851919976,22646.175311607098,902798.3192784105,89092.5721023691,803005.336044259,102409.66246606314,595418.7506143537,214148.40988003935,14541146.154829339 
 10/26  14:00:00,11.4,30.0,2.1,20.0,94.0,848.0,5.0,30.086150503211429,24.0,23.999999999921799,23.999999999999724,23.999999434365948,23.999999336325897,0.95,0.9,0.9,0.34,24.0,21.0,0.0,4030631.130564389,0.0,9503547.365143976,1685.032835317793,1149035.1058620616,35470.619339564975,1108787.682015421,47290.32526128079,711931.6415581699,84445.97743616355,16503932.925144019 
 10/26  15:00:00,12.1,31.0,2.1,290.0,112.0,738.0,5.0,29.49497542101044,24.0,23.99999999999455,23.999999999999994,23.999999991189588,23.999999972980118,0.95,0.9,0.9,0.33,24.0,21.0,0.0,4391237.813898487,0.0,8997656.373000265,0.0,1399023.9310927806,0.0,1523992.2399173077,2537.2741555622726,2251847.3905806716,1979.1611534019012,18563199.63548735 
 10/26  16:00:00,11.2,32.0,2.1,290.0,135.0,511.0,5.0,26.96051737405581,23.999999999999994,23.99999999999993,23.999999999999994,23.99999999997251,23.999999999736035,0.95,0.9,0.9,0.44,24.0,21.0,0.0,4407882.968931792,0.0,7004548.721581064,0.0,1433913.5650438856,0.0,1827639.1854003338,0.0,3072541.983921297,0.0,17746526.424878375 
 10/26  17:00:00,10.2,35.0,2.1,290.0,92.0,236.0,5.0,22.60168042143779,24.0,24.0,23.815588044918969,23.67039175715398,23.999999999999653,0.3,0.5,0.5,0.26,24.0,21.0,0.0,984745.7440997899,0.0,1950985.8802344343,0.0,0.0,0.0,0.0,0.0,1173777.7661393174,0.0,4109509.3904735415 
 10/26  18:00:00,9.3,40.0,2.1,20.0,15.0,0.0,5.0,17.56100889658921,23.788753345223129,23.907281873461327,23.204599872745257,23.06445824811681,23.56607809218354,0.1,0.3,0.4,0.21,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  19:00:00,8.5,44.0,2.1,20.0,0.0,0.0,5.0,13.13400906898775,23.585101124419137,23.563351190835275,22.83070472713257,22.69554617318751,23.08596052800313,0.1,0.3,0.4,0.15,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  20:00:00,7.7,51.0,2.1,20.0,0.0,0.0,5.0,10.357612243047769,23.331893174546005,23.244402496367426,22.490795861353978,22.364854713847863,22.70427988992552,0.05,0.2,0.4,0.17,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  21:00:00,6.9,59.0,2.1,20.0,0.0,0.0,5.0,8.202344248742448,23.15073939531884,23.004182043927803,22.254713402407018,22.140746678086044,22.454133590484326,0.05,0.2,0.4,0.08,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  22:00:00,6.5,59.0,1.9,20.0,0.0,0.0,5.0,6.571842162846175,21.605029569932179,22.1594521772108,21.342950872756917,21.325445815052349,21.57266027558646,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  23:00:00,6.1,59.0,1.7,20.0,0.0,0.0,5.0,5.223957010411398,21.511528240640645,21.89424756536064,21.126055214283754,21.063182925258447,21.33396448399424,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/26  24:00:00,5.7,60.0,1.5,20.0,0.0,0.0,5.0,4.115357355581887,21.187565864416649,21.540018575057496,20.79690567293163,20.75446247509899,20.995400171656717,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  01:00:00,5.0,63.0,1.3,20.0,0.0,0.0,6.0,3.0550216520602215,20.99866238480638,21.24779694596334,20.553241476901169,20.518920853350218,20.748389826021929,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  02:00:00,4.4,67.0,1.2,20.0,0.0,0.0,6.0,2.1126859824526944,20.771772382688427,20.972766496694775,20.30286916692426,20.28463123581479,20.490931608193298,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  03:00:00,3.7,72.0,1.0,360.0,0.0,0.0,6.0,1.1380854724034873,20.55673759748765,20.70209116647955,20.058947960409687,20.05588134040078,20.24508410269036,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  04:00:00,3.0,77.0,0.7,360.0,0.0,0.0,6.0,0.1701948020153223,20.335617459126437,20.43435118884198,19.813751740699808,19.82674102291386,19.99398529826168,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  05:00:00,2.4,82.0,0.3,360.0,0.0,0.0,6.0,-0.796828574330277,20.14889436444588,20.200386137374694,19.600094089604789,19.62988704034244,19.77459701706008,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  06:00:00,1.7,89.0,0.0,0.0,0.0,0.0,6.0,-1.1193216165049674,21.028690566949217,20.998017419944238,20.992894229717213,20.99336814197531,20.994724314901278,0.1,0.1,0.4,0.07,24.0,21.0,415688.2342313903,0.0,2548722.686611319,0.0,3418958.1916438227,0.0,5082736.46625294,0.0,2883619.2026301005,0.0,14349724.781369573,0.0 
 10/27  07:00:00,2.7,82.0,0.5,0.0,0.0,0.0,6.0,-1.6286739568184732,21.45190634810265,20.999990224603857,20.9999240855989,20.99993190994909,20.99995478165864,0.2,0.3,0.4,0.19,24.0,21.0,0.0,0.0,992006.2470155626,0.0,1922084.8387954543,0.0,3023416.2531230135,0.0,1458064.005716613,0.0,7395571.344650643,0.0 
 10/27  08:00:00,3.8,75.0,1.0,0.0,47.0,46.0,6.0,-0.42362721115055099,23.125506898568728,22.37839826299931,21.88125215975359,21.739440250168444,21.84435781450834,0.95,0.9,0.9,0.35,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  09:00:00,4.8,70.0,1.5,20.0,112.0,383.0,6.0,4.304777899614916,23.36963610029864,22.995822692004667,23.030751110188676,22.16648402337229,22.229230744240309,0.95,0.9,0.9,0.38,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  10:00:00,7.5,60.0,1.5,20.0,145.0,581.0,6.0,12.089395013585161,23.792827332955836,23.935473627158904,23.865667377272265,22.615825830560789,22.697410352973145,0.95,0.9,0.9,0.39,24.0,21.0,0.0,0.0,262243.6448881523,740631.6393291645,0.0,0.0,0.0,0.0,0.0,0.0,262243.6448881523,740631.6393291645 
 10/27  11:00:00,10.3,51.0,1.5,20.0,144.0,718.0,6.0,20.27315737662342,23.99614910376903,23.999933013562907,23.997689641345873,22.984369275076035,23.12115154718072,0.95,0.9,0.9,0.47,24.0,21.0,118870.74545129512,420203.7009030944,485678.66593080616,3857385.2219275387,0.0,15540.690777839232,0.0,0.0,0.0,0.0,604549.4113821013,4293129.613608472 
 10/27  12:00:00,13.0,44.0,1.5,230.0,108.0,832.0,6.0,26.952178033939739,23.999999520388795,23.99999985785919,23.79943305832213,23.015108480580488,23.232264123872946,0.5,0.9,0.8,0.57,24.0,21.0,50744.04755248612,413549.6518560201,29271.90852238056,5273920.83247104,0.0,0.0,0.0,0.0,0.0,0.0,80015.95607486667,5687470.48432706 
 10/27  13:00:00,14.4,34.0,2.0,230.0,101.0,856.0,6.0,30.842416721982194,23.99999999908259,23.9999999987086,23.995081397272729,23.483153904941458,23.718470278249087,0.95,0.9,0.9,0.54,24.0,21.0,29402.522341792337,2179838.64633302,0.0,8245835.606287654,0.0,303392.8559412513,0.0,0.0,0.0,0.0,29402.522341792337,10729067.108561926 
 10/27  14:00:00,15.8,25.0,2.6,230.0,95.0,841.0,6.0,32.226499609854318,23.99999999998624,23.999999999931747,23.99997070276006,23.669776754689637,23.89398268066556,0.95,0.9,0.9,0.34,24.0,21.0,0.0,3024636.5245058254,0.0,9270611.50632411,0.0,675292.0925527348,0.0,0.0,0.0,0.0,0.0,12970540.12338267 
 10/27  15:00:00,17.2,19.0,3.1,230.0,111.0,738.0,6.0,31.136482129132216,23.99999999999983,23.99999999999752,23.999999784066526,23.916986321974816,23.999025327627515,0.95,0.9,0.9,0.33,24.0,21.0,0.0,3687590.570038403,0.0,8880085.524258495,0.0,1140111.6222144166,0.0,0.0,0.0,1894216.3413237674,0.0,15602004.05783508 
 10/27  16:00:00,15.9,23.0,2.9,230.0,151.0,463.0,6.0,28.825455332178696,24.0,23.999999999999966,23.99999999915164,23.99999559843878,23.999990232409087,0.95,0.9,0.9,0.44,24.0,21.0,0.0,3897038.45019353,0.0,6766327.714794951,0.0,1237450.5990625993,0.0,219154.79197774069,0.0,2784961.9815035925,0.0,14904933.537532414 
 10/27  17:00:00,14.6,29.0,2.8,230.0,91.0,227.0,6.0,24.91361042434971,24.0,24.0,23.689342449930327,23.33720139866691,23.99999998666415,0.3,0.5,0.5,0.26,24.0,21.0,0.0,388384.67731405267,0.0,2031465.1227533504,0.0,0.0,0.0,0.0,0.0,941159.0849466223,0.0,3361008.885014025 
 10/27  18:00:00,13.3,36.0,2.6,250.0,14.0,0.0,6.0,20.031876026872348,23.62621414918395,23.96322651883225,23.108166157628369,22.740625162186526,23.397144435389607,0.1,0.3,0.4,0.21,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
