Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATTIC:Zone Air Temperature [C](Hourly),CORE_ZN:Zone Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Air Temperature [C](Hourly),ExteriorLights:Electricity [J](Hourly),Fans:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly) 
 05/27  01:00:00,18.95,18.754999447635445,22.36808964035575,22.632621402366514,22.709031452063027,22.658836190739304,22.800842490900298,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/27  02:00:00,18.349999999999998,17.93974040570968,22.195015347804603,22.43359144461914,22.51100954651069,22.469245171344586,22.601346880996434,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/27  03:00:00,17.75,17.158472097290783,22.028707743505848,22.23874918001351,22.317282067432497,22.28346850531351,22.404030246512004,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/27  04:00:00,17.383333333333333,16.471124967589258,21.8784148121978,22.061224143234544,22.140746146780867,22.113736922948704,22.223024859466843,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/27  05:00:00,17.183333333333334,15.986090262356766,21.746305988437687,21.9044667170905,21.98365102701463,21.962992502384925,22.062775297383624,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/27  06:00:00,16.983333333333334,15.715706887605778,22.06134552980481,22.091901254010637,22.18326372743448,22.161749039247066,22.252828213596832,2763600.0,0.0,7920077.218560001,1980019.3046400002,12663696.523200002,0.0,0.0 
 05/27  07:00:00,17.25,16.59949101552634,22.13267049853951,22.195041727920216,22.31352999563575,22.26305257011936,22.33869903693372,0.0,0.0,7920077.218560001,1980019.3046400002,9900096.523200002,0.0,0.0 
 05/27  08:00:00,17.849999999999998,19.2045314967705,22.348515345902168,22.546198543726803,22.72397685976084,22.579857400514033,22.657735979246763,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 05/27  09:00:00,18.45,23.166499829472745,22.49850977263486,22.843604333690905,23.171108535457403,22.833590248783718,22.92464606974481,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 05/27  10:00:00,19.516666666666666,26.46632845742862,22.614310030847037,23.086045997863266,23.35769444374819,23.04141142230313,23.14734504566145,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 05/27  11:00:00,20.974999999999998,28.108457115102556,22.73625401746348,23.271651373723596,23.44696080509314,23.205246518161427,23.323116428125534,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 05/27  12:00:00,22.416666666666668,28.333998291756952,22.510764487715715,23.100629497464343,23.229295435645195,23.021862627534446,23.155395043961416,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 05/27  13:00:00,23.46666666666667,30.866757244290937,22.438131829595836,23.254736482763942,23.338827606094203,23.12792764915484,23.283777327840472,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 05/27  14:00:00,24.325000000000003,35.484500214114945,22.44569956629174,23.45998433857233,23.510070017003798,23.28467244183055,23.483662839156683,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 05/27  15:00:00,25.166666666666668,38.80249238862934,22.48245291162672,23.59242769890754,23.629124703367086,23.395713146066488,23.9222196106401,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 05/27  16:00:00,25.325,38.49458948242722,22.51644534884974,23.654016072766098,23.681219860579258,23.453077683531617,24.29279236359851,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 05/27  17:00:00,25.083333333333332,35.87090432201693,22.34641186045771,23.440933097219485,23.46775339362429,23.251588753808505,24.153929259566635,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/27  18:00:00,24.825,32.37475277061905,22.36006400755623,23.271884356606787,23.314237700546702,23.126358612151055,23.90370379162519,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/27  19:00:00,23.650000000000002,28.80302804345678,22.281957104749292,23.040907913484357,23.095181246221447,22.996262487987718,23.750602458888228,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/27  20:00:00,21.850000000000005,24.682040698074086,22.11294245030218,22.703675566506206,22.77457720112713,22.699716084054362,23.27860681019401,4145400.0,0.0,5940057.91392,990009.6523200001,11075467.566240001,0.0,0.0 
 05/27  21:00:00,20.050000000000004,20.77773491671201,21.883825718247852,22.347441208120056,22.434020787414994,22.347461669734432,22.77763227617442,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/27  22:00:00,18.833333333333332,17.983266625081225,21.673253562505078,22.080763397544313,22.174610208356096,22.094199321390644,22.47674392895456,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/27  23:00:00,17.975000000000005,16.033838794780433,21.506055546809336,21.875790774638883,21.973312894783692,21.9052121922562,22.25579382435943,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/27  24:00:00,17.133333333333336,14.548002367791016,21.3566738838578,21.682034510822955,21.78328449708647,21.729608590533484,22.053162458928472,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/28  01:00:00,15.983333333333334,13.226345896685466,21.191115753454934,21.46977334501744,21.571407588688903,21.532150299554317,21.831057307339943,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/28  02:00:00,14.583333333333334,11.826429105804657,20.99497719806866,21.224705564114107,21.325112040835503,21.30179640876398,21.57396266062774,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/28  03:00:00,13.183333333333332,10.423069859353452,20.787467950739856,20.96570338339283,21.065065052146405,21.057782393617305,21.30258805401948,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/28  04:00:00,12.308333333333332,9.186748640748522,20.60097457165301,20.728132700423814,20.82739287108271,20.833153386174825,21.05192995961412,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/28  05:00:00,11.866666666666667,8.432231924875458,20.447255087732596,20.525260078720983,20.622563048532438,20.64013562669595,20.836069668769223,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/28  06:00:00,11.408333333333331,8.167465536338684,20.29755311703217,20.349040698300893,20.553315222575275,20.51255140042582,20.643716874699155,2763600.0,0.0,5940057.91392,990009.6523200001,9693667.566240001,0.0,0.0 
 05/28  07:00:00,12.366666666666665,10.265297790488512,20.277443323263203,20.402084331319415,21.30912641735255,20.727556252533677,20.65567878829079,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  08:00:00,14.308333333333332,16.416983615952947,20.408443986380252,20.665936565637242,22.76325998522293,20.92790180049337,20.82177006764803,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  09:00:00,16.266666666666666,25.540526230665208,20.558228003304674,20.976870678252467,23.802345636585446,21.080235255600613,21.026421870193122,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  10:00:00,18.208333333333332,34.764329809747245,20.75784857510598,21.265572960532843,24.189323791529233,21.314406006600027,21.26669677220185,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  11:00:00,20.05,42.20847960179279,20.929886102283987,21.5425421976406,23.829480634843122,21.549065944448532,21.550986594260717,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  12:00:00,21.90833333333333,47.50624056074553,21.06960297112646,21.810381610779757,23.223317394665965,21.763033543793085,21.82966092700636,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  13:00:00,23.224999999999998,51.49548478364858,21.184239934827655,22.005852344095832,23.07212997464355,21.915486210625875,22.02028121202102,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  14:00:00,24.066666666666663,54.28956895047029,21.272281464363687,22.13425926981878,23.084380460870687,22.026384521377054,22.209291274341194,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  15:00:00,24.925,54.934734323763344,21.37544615640482,22.26269790151872,23.16054913186694,22.152474709883112,23.031962003041844,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  16:00:00,24.950000000000003,53.12912379833296,21.466169135336994,22.37244654310186,23.21258993190756,22.258796342033804,24.13200305247629,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  17:00:00,24.291666666666668,48.226432895890326,21.526773362981427,22.416156297570723,23.175652933340388,22.30772239686795,24.914514492110726,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  18:00:00,23.649999999999995,41.3937376808477,21.57704092302488,22.434220955582834,23.10035929384394,22.38528886118812,25.09362293447315,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  19:00:00,22.7,34.27941004931193,21.620969801362275,22.345550934593778,22.971865924921307,22.50751213946125,24.747208932003904,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/28  20:00:00,21.558333333333334,27.96149803780796,21.583408730082542,22.121717551021778,22.771113766520415,22.262381057601015,23.807717017766638,4145400.0,0.0,5940057.91392,990009.6523200001,11075467.566240001,0.0,0.0 
 05/28  21:00:00,20.400000000000002,23.018363010225812,21.462799539888564,21.881743597777373,22.546673794444178,21.96713429034865,23.09863196846285,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/28  22:00:00,19.141666666666666,19.374740240410244,21.340822455813747,21.687153144195403,22.33737682202864,21.775955333051666,22.760674533202604,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/28  23:00:00,17.84166666666667,16.81719095226552,21.215402920125833,21.504321091624615,22.14420360145073,21.606553980634587,22.532131907862492,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/28  24:00:00,16.541666666666668,14.882685430117084,21.067518203678485,21.317649444564648,21.940039247880133,21.433697007950958,22.3181815379783,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/29  01:00:00,15.65,13.417470363560751,20.940752989182304,21.153935279476887,21.752737271690233,21.28140709299204,22.124760602708644,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/29  02:00:00,15.108333333333334,12.298060457348333,20.845885078378636,21.01585436042312,21.58771054369885,21.151980746398543,21.951593537127327,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/29  03:00:00,14.550000000000002,11.380387539750528,20.745815047765195,20.873177103152113,21.41777165750965,21.016654081573574,21.771605247462144,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/29  04:00:00,14.183333333333332,10.719543253839689,20.647801661091734,20.73821420709399,21.25611270761896,20.886543061068153,21.59746470556757,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/29  05:00:00,13.924999999999999,10.460135396095204,20.554924375776867,20.612911485086872,21.10494621688095,20.763797935637065,21.431548687976044,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/29  06:00:00,13.683333333333332,10.463567724612643,20.457923438446226,20.496458829471077,20.987161800887364,20.656561385301412,21.273480055936282,2763600.0,0.0,5940057.91392,990009.6523200001,9693667.566240001,0.0,0.0 
 05/29  07:00:00,14.299999999999999,11.904229893994618,20.428447620085816,20.52667745065904,21.193281781842703,20.72547933427725,21.251384700928792,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  08:00:00,15.5,15.95624028617805,20.489569268788713,20.73598638735967,21.704359853339653,20.892818832573848,21.384687264286516,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  09:00:00,16.7,22.584594752234207,20.588164434559335,21.02732353035599,22.30101133274631,21.09252010708776,21.588325097335584,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  10:00:00,18.425,29.286015546461524,20.760810825042693,21.370059150082522,22.657808496997735,21.368874190537564,21.844359149805857,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  11:00:00,20.466666666666665,34.1767185604518,20.96325881880988,21.73150040424737,22.718817228833217,21.679878681539638,22.16031789289535,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  12:00:00,22.525000000000002,37.31411396703431,21.14208545144055,22.056485885301967,22.758261459869647,21.956402636150926,22.46618520560968,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  13:00:00,23.691666666666663,41.34455155744095,21.27829123638286,22.307563180940516,22.883792201448685,22.166957184017537,22.688609390450114,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  14:00:00,24.13333333333333,45.91741054299928,21.35795305192404,22.441546445052694,22.95987033810023,22.27936896019321,22.834409462739362,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  15:00:00,24.59166666666667,48.79297892504962,21.440304672466443,22.566713306512224,23.051913018723514,22.395581804076304,23.46226301037972,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  16:00:00,24.8,49.215777554097656,21.530427855995388,22.641746857145648,23.088498036213554,22.473408659718274,24.49320286756347,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  17:00:00,24.858333333333334,46.893575545969156,21.61476325549874,22.64691867269617,23.03812775722371,22.497602218509844,25.37660293900819,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  18:00:00,24.900000000000002,41.924530995267155,21.700965679639776,22.66106674505519,22.970569322382087,22.593163087944703,25.78886471786979,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  19:00:00,23.850000000000005,35.30672278072461,21.75528068181619,22.574619377923213,22.853052824113462,22.73468920593886,25.41336889235258,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 05/29  20:00:00,21.99166666666667,28.512813974622606,21.66971651613117,22.297267463069428,22.615238176108544,22.428375522149043,24.31670644306054,4145400.0,0.0,5940057.91392,990009.6523200001,11075467.566240001,0.0,0.0 
 05/29  21:00:00,20.150000000000002,23.038222328348724,21.481688197134886,21.978940891052932,22.332136588378116,22.059583866603884,23.48231643137063,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/29  22:00:00,18.583333333333332,19.37085357565997,21.302742702963783,21.72553159838735,22.08227387870892,21.81403414455291,23.08062429198023,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/29  23:00:00,17.183333333333334,16.74858913336379,21.144885823834787,21.511045953861508,21.867284361858875,21.61278653195805,22.80883766371744,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 05/29  24:00:00,15.783333333333333,14.560393346840087,21.097499269432884,21.406027313448458,21.74868470692382,21.52538635462264,22.651342736926424,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 05/30  01:00:00,14.85,12.757786555747188,21.004057784255114,21.25923179651282,21.588664824933698,21.394733540229982,22.461736891520136,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 05/30  02:00:00,14.25,11.326864812615765,20.917150959979,21.122577027022967,21.438664644191547,21.268626228824495,22.282061939549795,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 05/30  03:00:00,13.65,10.025122701716418,20.820863277781367,20.976567438857263,21.278757786767144,21.13220881968915,22.091382357973174,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 05/30  04:00:00,13.108333333333334,8.938688813702688,20.71753312041329,20.825383297841707,21.114355629807626,20.989270519710754,21.89400089992105,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 05/30  05:00:00,12.666666666666666,8.219845141635645,20.637170407293542,20.69660971813578,20.972321728404363,20.86781936362753,21.71753781376601,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 05/30  06:00:00,12.208333333333334,8.052779987597743,21.055510847868455,20.999843766451086,21.24408614514388,21.09193450272834,21.84201050021082,2763600.0,0.0,7920077.218560001,1980019.3046400002,12663696.523200002,0.0,541580.5375928524 
 05/30  07:00:00,13.166666666666666,10.488448929760315,21.196324131998864,21.113024835525987,22.21019381864309,21.49400090075417,21.98484867977264,0.0,0.0,7920077.218560001,5940057.91392,13860135.132480001,0.0,5767.19191603189 
 05/30  08:00:00,15.108333333333334,17.13800969115472,22.05417598643474,22.09234661983905,23.82266863326775,22.37768255528532,22.757283934413113,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,888613.6529059984,0.0 
 05/30  09:00:00,17.066666666666666,26.585934266947703,22.73206402453007,22.895794256988854,23.9999999999996,23.029379148981747,23.450632871489542,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,3219376.838175761,0.0 
 05/30  10:00:00,19.183333333333334,36.113483463182355,23.244623317260103,23.497529067117984,24.000000000000004,23.582985230248326,23.93935469243831,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,4432020.840155556,0.0 
 05/30  11:00:00,21.441666666666666,44.466675844109,23.712864119400916,23.95320375507715,24.0,23.975395923580177,24.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,6254187.905194432,0.0 
